player_id,season,week,rush_attempt,rec_attempt,pass_attempt,rec_air_yards,lag_yards_per_rush_attempt,lag_yards_per_target,lag_yards_per_pass_attempt,lag_yards_per_rush_attempt_shrunk,lag_yards_per_target_shrunk,lag_yards_per_pass_attempt_shrunk,lag_avg_depth_of_target_shrunk,lag_rec_air_yards
00-0019703,2007,16.0,0.0,2.0,0.0,26.0,0.0,8.0,0.0,4.258976728496787,7.691170110065316,7.0964572513420325,4.759691910655642,5.0
00-0019703,2007,17.0,0.0,2.0,0.0,36.0,0.0,13.0,0.0,4.258976728496787,7.737617338877843,7.0964572513420325,9.68283359226133,26.0
00-0019703,2008,4.0,0.0,1.0,0.0,6.0,0.0,18.0,0.0,4.258976728496787,7.787122289372893,7.0964572513420325,11.29595321172361,36.0
00-0019703,2008,8.0,0.0,2.0,0.0,29.0,0.0,6.0,0.0,4.258976728496787,7.6766104599667875,7.0964572513420325,7.698445739514423,6.0
00-0019703,2008,9.0,0.0,2.0,0.0,37.0,0.0,0.0,0.0,4.258976728496787,7.6089044675907145,7.0964572513420325,10.166769478100015,29.0
00-0019703,2008,10.0,0.0,2.0,0.0,30.0,0.0,19.0,0.0,4.258976728496787,7.797023279471903,7.0964572513420325,11.457265173669839,37.0
00-0019703,2008,11.0,0.0,2.0,0.0,21.0,0.0,16.5,0.0,4.258976728496787,7.7722708042243775,7.0964572513420325,10.328081440046242,30.0
00-0019703,2008,12.0,0.0,1.0,0.0,13.0,0.0,12.0,0.0,4.258976728496787,7.727716348778833,7.0964572513420325,8.876273782530191,21.0
00-0019703,2008,13.0,0.0,5.0,0.0,38.0,0.0,14.0,0.0,4.258976728496787,7.716411454991664,7.0964572513420325,9.044814928520548,13.0
00-0019703,2008,14.0,0.0,1.0,0.0,23.0,0.0,7.8,0.0,4.258976728496787,7.687798548552801,7.0964572513420325,7.829568141382021,38.0
00-0019709,2007,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019709,2007,13.0,0.0,0.0,24.0,0.0,0.0,0.0,9.0,4.258976728496787,7.6849935122666215,7.166596556351577,8.102917677872023,0.0
00-0019709,2007,14.0,1.0,0.0,40.0,0.0,0.0,0.0,7.166666666666667,4.258976728496787,7.6849935122666215,7.130064035747971,8.102917677872023,0.0
00-0019709,2007,15.0,1.0,0.0,15.0,0.0,4.0,0.0,7.45,4.246691353092161,7.6849935122666215,7.3102737883091535,8.102917677872023,0.0
00-0019709,2007,16.0,1.0,0.0,42.0,0.0,1.0,0.0,2.2666666666666666,4.104376920332873,7.6849935122666215,5.335450625725734,8.102917677872023,0.0
00-0019709,2007,17.0,5.0,0.0,27.0,0.0,1.0,0.0,7.5,4.104376920332873,7.6849935122666215,7.345194119056961,8.102917677872023,0.0
00-0019709,2009,5.0,2.0,0.0,0.0,0.0,2.0,0.0,9.296296296296296,3.8086239997810662,7.6849935122666215,8.214188896181337,8.102917677872023,0.0
00-0019709,2009,12.0,2.0,0.0,41.0,0.0,-0.5,0.0,0.0,3.8279116087430283,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0019709,2009,13.0,0.0,0.0,44.0,0.0,2.0,0.0,5.926829268292683,4.054360036811891,7.6849935122666215,6.382201455023337,8.102917677872023,0.0
00-0019709,2009,14.0,0.0,0.0,34.0,0.0,0.0,0.0,5.340909090909091,4.258976728496787,7.6849935122666215,5.995163901632453,8.102917677872023,0.0
00-0019709,2009,16.0,2.0,0.0,0.0,0.0,0.0,0.0,8.911764705882353,4.258976728496787,7.6849935122666215,8.122746066099484,8.102917677872023,0.0
00-0019709,2010,17.0,1.0,0.0,6.0,0.0,0.5,0.0,0.0,3.918490979970574,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0019709,2011,7.0,0.0,0.0,1.0,0.0,-1.0,0.0,3.3333333333333335,4.009500631826681,7.6849935122666215,6.3939331687763845,8.102917677872023,0.0
00-0019709,2011,15.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,4.258976728496787,7.6849935122666215,6.834976084191998,8.102917677872023,0.0
00-0019709,2011,16.0,0.0,0.0,9.0,0.0,-1.0,0.0,9.333333333333334,3.782621923129256,7.6849935122666215,7.5140516095277,8.102917677872023,0.0
00-0019709,2011,17.0,3.0,0.0,12.0,0.0,0.0,0.0,6.777777777777778,4.258976728496787,7.6849935122666215,7.0148363216285805,8.102917677872023,0.0
00-0019721,2006,1.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019721,2006,2.0,0.0,3.0,0.0,42.0,0.0,24.0,0.0,4.258976728496787,7.766162698772758,7.0964572513420325,10.583522573098978,21.0
00-0019721,2006,3.0,0.0,6.0,0.0,46.0,0.0,21.666666666666668,0.0,4.258976728496787,7.891619223908001,7.0964572513420325,10.560319178016723,42.0
00-0019721,2006,4.0,1.0,4.0,0.0,26.0,0.0,13.666666666666666,0.0,4.258976728496787,7.859217002200603,7.0964572513420325,7.846278509688427,46.0
00-0019721,2006,5.0,0.0,4.0,0.0,27.0,5.0,7.0,0.0,4.294129497345257,7.671562266928061,7.0964572513420325,7.320927300154185,26.0
00-0019721,2006,7.0,0.0,2.0,0.0,22.0,0.0,11.0,0.0,4.258976728496787,7.74999363947708,7.0964572513420325,7.442890890130306,27.0
00-0019721,2006,8.0,0.0,3.0,0.0,28.0,0.0,12.5,0.0,4.258976728496787,7.732666843828338,7.0964572513420325,9.037585744476418,22.0
00-0019721,2006,9.0,0.0,3.0,0.0,14.0,0.0,10.0,0.0,4.258976728496787,7.719205430804553,7.0964572513420325,8.615650095763904,28.0
00-0019721,2006,10.0,0.0,3.0,0.0,16.0,0.0,6.333333333333333,0.0,4.258976728496787,7.665018238686327,7.0964572513420325,6.670981013511086,14.0
00-0019721,2006,11.0,0.0,8.0,0.0,30.0,0.0,9.333333333333334,0.0,4.258976728496787,7.709353214055785,7.0964572513420325,6.948790882404345,16.0
00-0019721,2006,12.0,0.0,5.0,0.0,35.0,0.0,8.375,0.0,4.258976728496787,7.711532223333291,7.0964572513420325,5.248350826864511,30.0
00-0019721,2006,13.0,0.0,2.0,0.0,9.0,0.0,11.2,0.0,4.258976728496787,7.770725377821094,7.0964572513420325,7.503451703025807,35.0
00-0019721,2006,14.0,0.0,1.0,0.0,24.0,0.0,4.5,0.0,4.258976728496787,7.653458923036259,7.0964572513420325,6.940530239175455,9.0
00-0019721,2006,15.0,0.0,6.0,0.0,63.0,0.0,30.0,0.0,4.258976728496787,7.796013445041415,7.0964572513420325,11.160537939815889,24.0
00-0019721,2006,16.0,0.0,1.0,0.0,6.0,0.0,13.5,0.0,4.258976728496787,7.854362633268564,7.0964572513420325,9.513081087049638,63.0
00-0019721,2006,17.0,0.0,5.0,0.0,37.0,0.0,9.0,0.0,4.258976728496787,7.691535833101116,7.0964572513420325,7.698445739514423,6.0
00-0019721,2007,7.0,0.0,1.0,0.0,0.0,0.0,10.8,0.0,4.258976728496787,7.7609692802601185,7.0964572513420325,7.720862661929949,37.0
00-0019794,2007,5.0,0.0,2.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019794,2007,9.0,2.0,0.0,0.0,0.0,0.0,2.5,0.0,4.258976728496787,7.633656942838239,7.0964572513420325,4.19822688608958,-8.0
00-0019794,2007,10.0,1.0,1.0,0.0,-3.0,4.0,0.0,0.0,4.2355187792669815,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0019794,2007,12.0,1.0,4.0,0.0,13.0,1.0,4.0,0.0,4.104376920332873,7.666660211210569,7.0964572513420325,5.9673996393636894,-3.0
00-0019794,2007,13.0,0.0,1.0,0.0,3.0,3.0,14.5,0.0,4.199253208839066,7.818621090457472,7.0964572513420325,5.735400630464611,13.0
00-0019794,2007,14.0,0.0,1.0,0.0,-2.0,0.0,11.0,0.0,4.258976728496787,7.701486081857335,7.0964572513420325,7.121430372797512,3.0
00-0019794,2007,15.0,0.0,3.0,0.0,23.0,0.0,4.0,0.0,4.258976728496787,7.666660211210569,7.0964572513420325,6.159738094935993,-2.0
00-0019794,2007,16.0,4.0,1.0,0.0,-1.0,0.0,9.666666666666666,0.0,4.258976728496787,7.714279322430169,7.0964572513420325,7.921125423530754,23.0
00-0019794,2007,17.0,3.0,1.0,0.0,0.0,2.5,7.0,0.0,3.966788905630146,7.681585584344897,7.0964572513420325,6.352076550508297,-1.0
00-0019808,2006,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019808,2006,2.0,1.0,0.0,0.0,0.0,3.5,8.0,0.0,4.190229093653209,7.686560708723007,7.0964572513420325,6.736753461652905,1.0
00-0019808,2006,3.0,3.0,1.0,0.0,0.0,10.0,0.0,0.0,4.5313202186107375,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0019808,2006,4.0,1.0,1.0,0.0,-1.0,11.666666666666666,9.0,0.0,5.2218445909889715,7.691535833101116,7.0964572513420325,6.544415006080601,0.0
00-0019808,2006,6.0,0.0,4.0,0.0,-3.0,4.0,16.0,0.0,4.246691353092161,7.726361703747882,7.0964572513420325,6.352076550508297,-1.0
00-0019808,2006,7.0,1.0,0.0,0.0,0.0,0.0,4.5,0.0,4.258976728496787,7.622542659084923,7.0964572513420325,3.7839831908466723,-3.0
00-0019808,2006,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.104376920332873,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0019808,2006,10.0,0.0,3.0,0.0,11.0,3.0,0.0,0.0,4.199253208839066,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0019808,2006,11.0,0.0,1.0,0.0,-2.0,0.0,4.666666666666667,0.0,4.258976728496787,7.640387696814405,7.0964572513420325,6.254266210171195,11.0
00-0019808,2006,12.0,5.0,1.0,0.0,-4.0,0.0,2.0,0.0,4.258976728496787,7.65670996245435,7.0964572513420325,6.159738094935993,-2.0
00-0019808,2006,13.0,0.0,1.0,0.0,3.0,2.4,14.0,0.0,3.8883685536818766,7.716411454991664,7.0964572513420325,5.7750611837913866,-4.0
00-0019808,2006,14.0,5.0,2.0,0.0,2.0,0.0,20.0,0.0,4.258976728496787,7.74626220126032,7.0964572513420325,7.121430372797512,3.0
00-0019808,2006,15.0,4.0,3.0,0.0,-7.0,4.4,12.5,0.0,4.287091323185929,7.732666843828338,7.0964572513420325,5.81134650555186,2.0
00-0019808,2006,16.0,2.0,1.0,0.0,0.0,7.5,18.666666666666668,0.0,4.797350840114474,7.847284248538543,7.0964572513420325,3.7539773901318574,-7.0
00-0019808,2006,17.0,0.0,4.0,0.0,11.0,7.0,12.0,0.0,4.507256892949617,7.706461206235445,7.0964572513420325,6.544415006080601,0.0
00-0019808,2007,2.0,0.0,1.0,0.0,0.0,0.0,4.75,0.0,4.258976728496787,7.6274446198692365,7.0964572513420325,5.491473450512368,11.0
00-0019808,2007,3.0,9.0,1.0,0.0,-1.0,0.0,1.0,0.0,4.258976728496787,7.651734838076241,7.0964572513420325,6.544415006080601,0.0
00-0019808,2007,4.0,13.0,2.0,0.0,-6.0,6.666666666666667,1.0,0.0,5.004133120579553,7.651734838076241,7.0964572513420325,6.352076550508297,-1.0
00-0019808,2007,6.0,13.0,3.0,0.0,-1.0,4.230769230769231,4.0,0.0,4.24789158476495,7.648508427986754,7.0964572513420325,4.520850809982036,-6.0
00-0019808,2007,7.0,31.0,3.0,0.0,-8.0,5.230769230769231,4.666666666666667,0.0,4.640877302211544,7.640387696814405,7.0964572513420325,4.587406996811637,-1.0
00-0019808,2007,8.0,19.0,5.0,0.0,4.0,4.193548387096774,9.0,0.0,4.219268911290374,7.7044271056814,7.0964572513420325,3.615072455685228,-8.0
00-0019808,2007,9.0,4.0,7.0,0.0,-4.0,4.631578947368421,5.2,0.0,4.440128908448466,7.62438391440646,7.0964572513420325,4.133581840011604,4.0
00-0019808,2007,10.0,9.0,3.0,0.0,2.0,2.75,12.857142857142858,0.0,4.008317002354363,7.859897113301083,7.0964572513420325,2.6810486471495905,-4.0
00-0019808,2007,11.0,9.0,8.0,0.0,-2.0,2.6666666666666665,8.333333333333334,0.0,3.766172401020837,7.694574888932632,7.0964572513420325,5.004121800151527,2.0
00-0019808,2007,12.0,4.0,5.0,0.0,-1.0,5.0,6.25,0.0,4.488316154096754,7.6298014541025205,7.0964572513420325,2.6252211816441107,-2.0
00-0019808,2007,13.0,5.0,0.0,0.0,0.0,4.25,6.4,0.0,4.257485582699661,7.653652207089387,7.0964572513420325,3.590054442751249,-1.0
00-0019808,2007,14.0,3.0,6.0,0.0,-9.0,4.6,0.0,0.0,4.326963600136334,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0019808,2007,15.0,8.0,4.0,0.0,-5.0,3.3333333333333335,8.0,0.0,4.138659560152774,7.694168458511283,7.0964572513420325,2.453681935872747,-9.0
00-0019808,2007,16.0,30.0,3.0,0.0,1.0,4.125,5.0,0.0,4.220806832680042,7.63234658065355,7.0964572513420325,3.54005601089443,-5.0
00-0019808,2007,17.0,21.0,1.0,0.0,0.0,4.333333333333333,6.666666666666667,0.0,4.303519349606369,7.669944347060711,7.0964572513420325,4.865216865704896,1.0
00-0019808,2008,1.0,2.0,2.0,0.0,2.0,3.2857142857142856,11.0,0.0,3.7614482427452898,7.701486081857335,7.0964572513420325,6.544415006080601,0.0
00-0019808,2008,2.0,4.0,0.0,0.0,0.0,6.5,1.5,0.0,4.461967207335844,7.623755952739229,7.0964572513420325,5.81134650555186,2.0
00-0019808,2008,3.0,1.0,0.0,0.0,0.0,3.5,0.0,0.0,4.132901292527012,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0019808,2008,7.0,4.0,1.0,0.0,1.0,5.0,0.0,0.0,4.294129497345257,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0019808,2008,8.0,1.0,0.0,0.0,0.0,4.25,1.0,0.0,4.257485582699661,7.651734838076241,7.0964572513420325,6.736753461652905,1.0
00-0019808,2008,9.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,4.294129497345257,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0019808,2008,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.104376920332873,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0019816,2007,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019831,2006,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019831,2006,6.0,1.0,2.0,0.0,3.0,3.0,0.0,0.0,4.199253208839066,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0019831,2006,7.0,2.0,1.0,0.0,19.0,1.0,16.5,0.0,4.104376920332873,7.7722708042243775,7.0964572513420325,5.972658467498088,3.0
00-0019831,2006,8.0,1.0,2.0,0.0,-1.0,0.5,20.0,0.0,3.918490979970574,7.74626220126032,7.0964572513420325,10.198845661954369,19.0
00-0019831,2006,11.0,4.0,2.0,0.0,-3.0,2.0,4.5,0.0,4.1518150645859695,7.653458923036259,7.0964572513420325,5.327410619713176,-1.0
00-0019831,2006,12.0,2.0,2.0,0.0,7.0,8.5,12.5,0.0,4.9634632270113395,7.732666843828338,7.0964572513420325,5.00478669582072,-3.0
00-0019831,2006,13.0,0.0,1.0,0.0,0.0,5.5,8.5,0.0,4.371387836108299,7.693062883432298,7.0964572513420325,6.617906315282999,7.0
00-0019831,2008,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,4.258976728496787,7.66168508683246,7.0964572513420325,6.544415006080601,0.0
00-0019831,2008,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,4.258976728496787,7.66168508683246,7.0964572513420325,7.121430372797512,3.0
00-0019831,2008,3.0,1.0,1.0,0.0,1.0,-2.0,0.0,0.0,3.962062487573585,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0019831,2008,5.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,4.1518150645859695,7.65670996245435,7.0964572513420325,6.736753461652905,1.0
00-0019831,2008,13.0,0.0,1.0,0.0,-6.0,1.4285714285714286,0.0,0.0,3.5273380041803306,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0019863,2006,1.0,16.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019863,2006,2.0,14.0,2.0,0.0,3.0,1.8125,4.666666666666667,0.0,3.174067137998671,7.640387696814405,7.0964572513420325,5.976456341277936,9.0
00-0019863,2006,3.0,14.0,0.0,0.0,0.0,2.642857142857143,11.0,0.0,3.595079447085782,7.7178153586798235,7.0964572513420325,5.972658467498088,3.0
00-0019863,2006,4.0,15.0,0.0,0.0,0.0,3.4285714285714284,0.0,0.0,3.9178486176883687,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0019863,2006,5.0,20.0,5.0,0.0,4.0,5.0,0.0,0.0,4.575833139419601,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0019863,2006,7.0,13.0,1.0,0.0,-1.0,4.2,5.2,0.0,4.229547283921042,7.62438391440646,7.0964572513420325,4.133581840011604,4.0
00-0019863,2006,8.0,3.0,3.0,0.0,21.0,2.0,6.0,0.0,3.3712311381533184,7.6766104599667875,7.0964572513420325,6.352076550508297,-1.0
00-0019863,2006,9.0,4.0,0.0,0.0,0.0,0.0,14.333333333333334,0.0,3.705385547818294,7.783244839671548,7.0964572513420325,7.6433155546374945,21.0
00-0019863,2006,10.0,14.0,3.0,0.0,-6.0,3.25,0.0,0.0,4.091373195802795,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0019863,2006,11.0,9.0,3.0,0.0,4.0,5.142857142857143,6.666666666666667,0.0,4.622072262639468,7.669944347060711,7.0964572513420325,3.8928823245784874,-6.0
00-0019863,2006,12.0,15.0,3.0,0.0,2.0,3.3333333333333335,6.666666666666667,0.0,3.9724991876139564,7.669944347060711,7.0964572513420325,5.281931669044786,4.0
00-0019863,2006,13.0,12.0,5.0,0.0,14.0,4.533333333333333,7.0,0.0,4.376289709700643,7.674870455435095,7.0964572513420325,5.004121800151527,2.0
00-0019863,2006,14.0,8.0,3.0,0.0,-2.0,3.25,5.8,0.0,3.8815549840788846,7.639018060747923,7.0964572513420325,5.2206366345323145,14.0
00-0019863,2006,15.0,19.0,4.0,0.0,4.0,1.375,6.0,0.0,3.437333354309759,7.660092130311942,7.0964572513420325,4.448502062365007,-2.0
00-0019863,2006,16.0,2.0,1.0,0.0,1.0,2.736842105263158,6.5,0.0,3.518943547766604,7.6617583453594325,7.0964572513420325,4.63772832067952,4.0
00-0019863,2006,17.0,9.0,0.0,0.0,0.0,7.5,6.0,0.0,4.55254657856339,7.6766104599667875,7.0964572513420325,6.736753461652905,1.0
00-0019863,2006,18.0,13.0,2.0,0.0,7.0,4.666666666666667,0.0,0.0,4.385152760800195,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0019863,2006,19.0,14.0,0.0,0.0,0.0,5.230769230769231,12.0,0.0,4.640877302211544,7.727716348778833,7.0964572513420325,6.617906315282999,7.0
00-0019863,2006,20.0,14.0,4.0,0.0,13.0,4.0,0.0,0.0,4.152589832672068,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0019863,2006,21.0,21.0,1.0,0.0,0.0,4.928571428571429,9.5,0.0,4.53404430702058,7.720581874771198,7.0964572513420325,5.735400630464611,13.0
00-0019863,2007,7.0,9.0,1.0,0.0,6.0,5.380952380952381,8.0,0.0,4.83252690661768,7.686560708723007,7.0964572513420325,6.544415006080601,0.0
00-0019863,2007,10.0,1.0,0.0,0.0,0.0,2.3333333333333335,10.0,0.0,3.663009007724278,7.696510957479226,7.0964572513420325,7.698445739514423,6.0
00-0019863,2007,11.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.1518150645859695,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0019863,2007,15.0,7.0,2.0,0.0,-10.0,0.5,0.0,0.0,3.918490979970574,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0019863,2007,16.0,27.0,2.0,0.0,-1.0,5.857142857142857,4.5,0.0,4.672090789454494,7.653458923036259,7.0964572513420325,3.875602962197125,-10.0
00-0019863,2007,17.0,29.0,6.0,0.0,15.0,4.2592592592592595,4.5,0.0,4.259138757324328,7.653458923036259,7.0964572513420325,5.327410619713176,-1.0
00-0019863,2008,1.0,2.0,4.0,0.0,-1.0,4.206896551724138,7.0,0.0,4.22820405970919,7.66504224491905,7.0964572513420325,4.806814986265044,15.0
00-0019863,2008,2.0,2.0,3.0,0.0,-2.0,1.0,7.5,0.0,3.963780665584346,7.681366188496688,7.0964572513420325,4.027910370798915,-1.0
00-0019863,2008,3.0,2.0,0.0,0.0,0.0,2.5,2.6666666666666665,0.0,4.099649722425664,7.6108310465681,7.0964572513420325,4.448502062365007,-2.0
00-0019863,2008,5.0,1.0,1.0,0.0,-3.0,12.0,0.0,0.0,4.960153749087343,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0019863,2008,6.0,25.0,0.0,0.0,0.0,0.0,-4.0,0.0,4.056938776079777,7.626859216185693,7.0964572513420325,5.9673996393636894,-3.0
00-0019863,2008,7.0,20.0,4.0,0.0,13.0,2.92,0.0,0.0,3.5164222283722255,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0019863,2008,8.0,17.0,8.0,0.0,3.0,3.65,10.25,0.0,3.9550967518346223,7.735287757124139,7.0964572513420325,5.735400630464611,13.0
00-0019863,2008,9.0,4.0,1.0,0.0,3.0,4.117647058823529,4.875,0.0,4.194181716863898,7.5769168387179056,7.0964572513420325,3.0350851887097985,3.0
00-0019863,2008,10.0,7.0,2.0,0.0,14.0,3.75,7.0,0.0,4.1744293892512285,7.681585584344897,7.0964572513420325,7.121430372797512,3.0
00-0019863,2008,11.0,10.0,3.0,0.0,-1.0,4.0,12.0,0.0,4.192033169823393,7.727716348778833,7.0964572513420325,7.747090048906595,14.0
00-0019863,2008,12.0,7.0,5.0,0.0,3.0,4.8,8.666666666666666,0.0,4.438837694442848,7.699500997307016,7.0964572513420325,4.587406996811637,-1.0
00-0019863,2008,13.0,11.0,2.0,0.0,-6.0,3.0,4.2,0.0,3.9335406054066464,7.599993670504021,7.0964572513420325,4.024876360559533,3.0
00-0019863,2008,14.0,10.0,3.0,0.0,8.0,3.1818181818181817,3.0,0.0,3.8777440220108317,7.638607437887744,7.0964572513420325,4.520850809982036,-6.0
00-0019863,2008,15.0,20.0,4.0,0.0,0.0,3.1,4.0,0.0,3.873679672203343,7.630535480065637,7.0964572513420325,5.837551406831306,8.0
00-0019863,2008,16.0,14.0,6.0,0.0,21.0,4.3,7.5,0.0,4.279447380664028,7.681366188496688,7.0964572513420325,4.149873960775036,0.0
00-0019863,2008,18.0,4.0,0.0,0.0,0.0,1.9285714285714286,10.333333333333334,0.0,3.301652928356157,7.762129623559827,7.0964572513420325,5.395098248863118,21.0
00-0019863,2010,15.0,9.0,3.0,0.0,21.0,3.0,0.0,0.0,4.049845099078579,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0019863,2010,16.0,17.0,1.0,0.0,2.0,2.888888888888889,1.3333333333333333,0.0,3.834947996551877,7.591126613070563,7.0964572513420325,7.6433155546374945,21.0
00-0019863,2010,17.0,11.0,0.0,0.0,0.0,5.764705882352941,0.0,0.0,4.949304090512481,7.646759713698131,7.0964572513420325,6.929091917225208,2.0
00-0019863,2010,18.0,14.0,1.0,0.0,5.0,4.363636363636363,0.0,0.0,4.2960183284424245,7.6849935122666215,7.0964572513420325,8.102917677872023,0.0
00-0019919,2006,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019919,2006,2.0,0.0,1.0,0.0,28.0,0.0,7.0,0.0,4.258976728496787,7.681585584344897,7.0964572513420325,7.890784195086726,7.0
00-0019919,2006,4.0,0.0,1.0,0.0,7.0,0.0,28.0,0.0,4.258976728496787,7.786063196285196,7.0964572513420325,11.929891762105104,28.0
00-0019919,2006,5.0,0.0,1.0,0.0,17.0,0.0,8.0,0.0,4.258976728496787,7.686560708723007,7.0964572513420325,7.890784195086726,7.0
00-0019919,2006,9.0,0.0,1.0,0.0,13.0,0.0,19.0,0.0,4.258976728496787,7.741287076882211,7.0964572513420325,9.814168750809763,17.0
00-0019919,2006,10.0,0.0,5.0,0.0,58.0,0.0,13.0,0.0,4.258976728496787,7.711436330613554,7.0964572513420325,9.044814928520548,13.0
00-0019919,2006,11.0,0.0,3.0,0.0,39.0,0.0,12.2,0.0,4.258976728496787,7.795115621723533,7.0964572513420325,10.003677730423442,58.0
00-0019919,2006,12.0,0.0,4.0,0.0,3.0,0.0,13.666666666666666,0.0,4.258976728496787,7.773392622922779,7.0964572513420325,10.143604374676833,39.0
00-0019919,2006,13.0,0.0,6.0,0.0,34.0,0.0,7.25,0.0,4.258976728496787,7.6764642277123745,7.0964572513420325,4.515764730703399,3.0
00-0019919,2006,14.0,0.0,1.0,0.0,5.0,0.0,7.666666666666667,0.0,4.258976728496787,7.684459720647205,7.0964572513420325,6.669711984492279,34.0
00-0019919,2006,15.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,4.258976728496787,7.671635335588679,7.0964572513420325,7.506107283942119,5.0
00-0019919,2006,16.0,0.0,2.0,0.0,15.0,0.0,8.0,0.0,4.258976728496787,7.686560708723007,7.0964572513420325,7.121430372797512,3.0
00-0019919,2006,17.0,0.0,1.0,0.0,7.0,0.0,10.5,0.0,4.258976728496787,7.712864863630318,7.0964572513420325,7.908402010852823,15.0
00-0019976,2006,1.0,0.0,8.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019976,2006,2.0,0.0,3.0,0.0,44.0,0.0,13.25,0.0,4.258976728496787,7.899032223333291,7.0964572513420325,9.756854904587074,85.0
00-0019976,2006,3.0,0.0,5.0,0.0,69.0,0.0,15.0,0.0,4.258976728496787,7.793097056420317,7.0964572513420325,10.838129046909982,44.0
00-0019976,2006,4.0,0.0,2.0,0.0,7.0,0.0,16.8,0.0,4.258976728496787,7.907310743674753,7.0964572513420325,11.199438004396224,69.0
00-0019976,2006,6.0,0.0,3.0,0.0,53.0,0.0,5.0,0.0,4.258976728496787,7.658409418085764,7.0964572513420325,6.617906315282999,7.0
00-0019976,2006,8.0,0.0,1.0,0.0,20.0,0.0,20.0,0.0,4.258976728496787,7.86698868203608,7.0964572513420325,12.088273456929652,53.0
00-0019976,2006,9.0,0.0,3.0,0.0,51.0,0.0,23.0,0.0,4.258976728496787,7.761187574394649,7.0964572513420325,10.391184117526674,20.0
00-0019976,2006,10.0,0.0,6.0,0.0,76.0,0.0,17.0,0.0,4.258976728496787,7.822653706666622,7.0964572513420325,11.810463588036392,51.0
00-0019976,2006,11.0,0.0,1.0,0.0,0.0,0.0,19.166666666666668,0.0,4.258976728496787,8.019411176957885,7.0964572513420325,10.787694822678798,76.0
00-0019976,2006,12.0,0.0,3.0,0.0,31.0,0.0,0.0,0.0,4.258976728496787,7.646759713698131,7.0964572513420325,6.544415006080601,0.0
00-0019976,2006,13.0,0.0,1.0,0.0,20.0,0.0,11.666666666666666,0.0,4.258976728496787,7.743835972676474,7.0964572513420325,9.032364899103793,31.0
00-0019976,2006,14.0,0.0,6.0,0.0,104.0,0.0,20.0,0.0,4.258976728496787,7.74626220126032,7.0964572513420325,10.391184117526674,20.0
00-0019976,2006,17.0,0.0,4.0,0.0,34.0,0.0,18.833333333333332,0.0,4.258976728496787,8.009702439093807,7.0964572513420325,13.533016714803143,104.0
